mean,std,min,25%,50%,75%,max,hour,weekend,label
7.815138888888889,0.8542507560087959,7.0,7.0,8.0,9.0,9.0,6,0,internet_router
34.25597222222222,16.54627476373973,1.0,40.0,41.0,44.0,47.0,3,1,fridge
6.070277777777778,1.8810279391517293,4.0,5.0,5.0,6.0,16.0,16,0,laptop
0.37444444444444447,0.4837592697704934,0.0,0.0,0.0,1.0,1.0,10,1,coffee
2.8254166666666665,0.3788388303822584,2.0,3.0,3.0,3.0,3.0,7,0,air_purifier
11.743055555555555,0.4338185064009405,11.0,11.0,12.0,12.0,12.0,14,0,sound_system
18.983888888888888,46.678788529380114,1.0,1.0,1.0,1.0,1354.0,18,1,coffee
8.808680555555556,0.38276687970729967,8.0,9.0,9.0,9.0,9.0,21,0,internet_router
13.586319444444445,41.7102971153354,0.0,0.0,0.0,3.0,981.0,9,0,fridge
94.605,1.8163309367201252,92.0,94.0,94.0,95.0,125.0,11,0,computer
1.0,0.0,1.0,1.0,1.0,1.0,1.0,11,0,washing_machine
1.0,0.0,1.0,1.0,1.0,1.0,1.0,22,0,tv
1.1356944444444443,0.4893881567429164,1.0,1.0,1.0,1.0,7.0,17,0,dryer
0.9605555555555556,0.19467693180460138,0.0,1.0,1.0,1.0,1.0,9,0,washing_machine
1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,tv
3.2094444444444443,0.4054295602667791,3.0,3.0,3.0,3.0,4.0,18,1,vacuum
7.237222222222222,0.547141964756632,7.0,7.0,7.0,7.0,9.0,1,0,internet_router
1.4918055555555556,1.0654476683825957,0.0,1.0,1.0,2.0,9.0,22,0,micro_wave_oven
41.91694444444445,0.2767585109412357,41.0,42.0,42.0,42.0,43.0,15,1,dehumidifier
26.23611111111111,59.0753795916455,0.0,0.0,0.0,0.0,1402.0,1,0,fridge
28.823958333333334,0.4250577633465209,27.0,29.0,29.0,29.0,29.0,15,0,screen
2.50375,0.499012466010294,2.0,2.0,3.0,3.0,3.0,22,0,dishwasher
0.6173611111111111,0.4858843638638706,0.0,0.0,1.0,1.0,1.0,15,0,boiler
3.2776388888888888,5.834792549264541,1.0,2.0,2.0,2.0,46.0,19,0,phone_charger
1.0,0.0,1.0,1.0,1.0,1.0,1.0,17,0,tv
12.061041666666666,1.353157791340783,11.0,11.0,11.0,14.0,15.0,20,0,sound_system
0.8868055555555555,0.3165453560845647,0.0,1.0,1.0,1.0,1.0,2,0,screen
17.91236111111111,43.3915840198124,0.0,0.0,0.0,53.0,978.0,0,0,fridge
0.27416666666666667,0.4459996311878745,0.0,0.0,0.0,1.0,1.0,22,1,washing_machine
993.4178472222222,456.7589242212345,1.0,1190.0,1212.0,1224.0,1258.0,0,0,radiator
28.61340277777778,0.4875188003648119,27.0,28.0,29.0,29.0,29.0,12,0,screen
32.007777777777775,0.16056151661421428,31.0,32.0,32.0,32.0,33.0,21,0,internet_router
1.0,0.0,1.0,1.0,1.0,1.0,1.0,21,0,washing_machine
105.67831018518517,71.98943627074796,1.0,14.0,144.0,159.0,491.0,20,0,washing_machine
1.0029166666666667,0.0532869968087643,1.0,1.0,1.0,1.0,2.0,4,0,tv
1.4379861111111112,1.2586977639350916,0.0,1.0,1.0,1.0,10.0,13,0,micro_wave_oven
1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1,washing_machine
3.42375,1.5036141857592618,1.0,3.0,3.0,4.0,11.0,2,0,printer
30.345277777777778,0.4725942197413887,30.0,30.0,30.0,31.0,31.0,23,0,internet_router
3.0986805555555557,0.2967857038302669,3.0,3.0,3.0,3.0,4.0,22,0,dishwasher
9.018611111111111,0.42403742736257205,8.0,9.0,9.0,9.0,14.0,10,0,internet_router
30.636041666666667,0.4530425971340969,30.0,30.0,31.0,31.0,31.0,0,0,internet_router
3.152222222222222,0.35793013603081014,3.0,3.0,3.0,3.0,4.0,7,0,vacuum
30.870833333333334,0.33584482682884964,30.0,31.0,31.0,31.0,32.0,7,0,internet_router
365.55347222222224,6.134909075360312,349.0,360.0,367.0,371.0,374.0,15,0,dehumidifier
0.5284722222222222,0.4961526323893713,0.0,0.0,1.0,1.0,1.0,5,0,washing_machine
16.99048611111111,3.523912543408059,8.0,16.0,16.0,19.0,30.0,9,0,laptop
1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,1,tv
13.717152777777779,40.594550882537895,0.0,0.0,0.0,0.0,763.5,2,0,fridge
90.05027777777778,1.237415083316694,88.0,90.0,90.0,90.0,110.0,5,1,computer
31.013391203703705,51.10625377110556,1.0,1.0,1.0,106.0,730.0,9,0,coffee
30.571666666666665,0.5059070352479903,30.0,30.0,31.0,31.0,33.0,23,0,internet_router
3.0838888888888887,0.27650698789135525,3.0,3.0,3.0,3.0,4.0,16,1,dishwasher
1.0,0.0,1.0,1.0,1.0,1.0,1.0,3,0,laptop
17.500138888888888,39.71078497634115,0.0,0.0,0.0,53.0,957.0,9,0,fridge
2.517361111111111,0.4950897910864112,2.0,2.0,3.0,3.0,3.0,8,0,dishwasher
1021.7786805555555,461.14221109264287,1.0,1229.5,1246.0,1246.0,1269.0,22,0,radiator
78.90027777777777,48.69704275100343,1.0,90.0,93.0,101.0,1578.0,12,0,freezer
0.13430555555555557,0.3409258205012216,0.0,0.0,0.0,0.0,1.0,12,0,washing_machine
2.622777777777778,1.549294869790747,1.0,2.0,2.0,3.0,11.0,12,0,printer
8.924375,0.26413820179954184,8.0,9.0,9.0,9.0,10.0,8,0,internet_router
31.9575,0.4593801772640415,31.0,32.0,32.0,32.0,34.0,20,0,internet_router
999.1043055555556,426.6965941869728,1.0,1167.0,1190.0,1201.0,1235.0,20,0,radiator
21.792291666666667,20.07425866525724,1.0,2.0,2.0,42.0,45.0,4,0,fridge
589.1538888888889,625.1934845262526,1.0,3.0,29.5,1280.0,1314.0,3,0,radiator
12.185972222222222,1.233926002936584,11.0,11.0,12.0,12.0,15.0,18,0,sound_system
31.00722222222222,0.09746327130353899,30.0,31.0,31.0,31.0,32.0,15,0,internet_router
0.13333333333333333,0.3394195231129006,0.0,0.0,0.0,0.0,1.0,8,0,washing_machine
916.4397222222223,478.0466164470216,1.0,1110.0,1156.0,1201.0,1246.0,19,0,radiator
121.04222222222222,262.6242571424513,0.0,0.0,0.0,0.0,724.0,10,1,fridge
1.4648611111111112,1.113308930287661,0.0,1.0,1.0,2.0,10.0,16,0,micro_wave_oven
26.986458333333335,15.143083453439374,1.0,27.0,27.0,27.0,54.0,8,0,tv
1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,tv
1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,tv
0.2515277777777778,0.4337112783533351,0.0,0.0,0.0,1.0,1.0,11,0,washing_machine
2.992777777777778,0.08468798005388618,2.0,3.0,3.0,3.0,3.0,4,0,dehumidifier
23.90486111111111,148.47821114852425,0.0,0.0,0.0,0.0,1413.0,12,0,coffee
92.35465277777777,5.441191049301828,86.0,88.0,90.0,96.0,107.0,13,0,freezer
41.30305555555555,0.45661036207387057,41.0,41.0,41.0,42.0,42.0,10,0,dehumidifier
7.501319444444444,0.7329010803028156,7.0,7.0,7.0,8.0,9.0,10,0,internet_router
41.92194444444444,0.26984522587279025,41.0,42.0,42.0,42.0,43.0,11,0,dehumidifier
0.9495138888888889,0.2186984722342308,0.0,1.0,1.0,1.0,1.0,10,0,phone_charger
329.6920138888889,4.180873699366487,318.0,328.0,328.0,331.0,342.0,15,0,dehumidifier
1.5933333333333333,0.4904307976914342,1.0,1.0,2.0,2.0,2.0,9,0,dehumidifier
255.820625,37.13054638168326,123.0,241.0,268.0,284.0,306.0,14,0,solar_panel
0.8310416666666667,0.37143922818702513,0.0,1.0,1.0,1.0,1.0,8,0,screen
1021.1529166666667,449.4289908030085,1.0,1190.0,1224.0,1258.0,1292.0,11,0,radiator
3.0,0.0,3.0,3.0,3.0,3.0,3.0,4,0,vacuum
3.0015277777777776,0.038162858711087,3.0,3.0,3.0,3.0,4.0,22,0,vacuum
8.834583333333333,0.3849215430860618,8.0,9.0,9.0,9.0,10.0,7,0,internet_router
0.17298611111111112,0.3776675610802487,0.0,0.0,0.0,0.0,1.0,11,0,coffee
62.62236111111111,36.026110247947365,1.0,1.0,83.5,84.0,85.0,16,1,freezer
134.37430555555557,39.09744097961114,94.0,98.0,136.0,145.0,242.0,20,0,computer
0.108125,0.31004971580567947,0.0,0.0,0.0,0.0,1.0,11,0,washing_machine
0.9958333333333333,0.06442405188036036,0.0,1.0,1.0,1.0,1.0,9,1,boiler
14.559027777777779,16.848875590623365,1.0,2.0,2.0,30.0,74.0,15,0,phone_charger
27.020833333333332,54.70837825373069,0.0,0.0,0.0,0.0,1370.0,0,1,fridge
2.4488194444444447,1.5889839829219325,1.0,1.0,2.0,3.0,11.0,7,0,printer
26.954583333333332,19.36344111999413,1.0,2.0,41.0,42.0,45.0,3,0,fridge
297.20944444444444,508.86421851121725,0.0,1.0,2.0,139.0,1231.0,19,1,micro_wave_oven
8.8025,0.3953668531842751,8.0,9.0,9.0,9.0,9.0,7,1,internet_router
3.3877083333333333,1.5003860384742491,1.0,3.0,3.0,4.0,11.0,7,1,printer
1.0027777777777778,0.052638687329621285,1.0,1.0,1.0,1.0,2.0,3,0,tv
0.16930555555555554,0.37498106422096533,0.0,0.0,0.0,0.0,1.0,6,0,washing_machine
30.781111111111112,0.4103043942041019,30.0,31.0,31.0,31.0,32.0,14,0,internet_router
19.13423611111111,42.24427318688099,0.0,0.0,0.0,55.0,924.0,13,0,fridge
31.368333333333332,54.38688317932722,1.0,1.0,1.0,106.0,1339.0,6,0,coffee
3.201111111111111,0.39949800243190986,3.0,3.0,3.0,3.0,4.0,9,0,vacuum
2.631597222222222,1.5097136917128802,1.0,2.0,2.0,3.0,11.0,12,0,printer
1.1401388888888888,0.34627776216183165,1.0,1.0,1.0,1.0,2.0,2,0,solar_panel
0.0763888888888889,0.26565622563430735,0.0,0.0,0.0,0.0,1.0,22,0,dehumidifier
29.898888888888887,60.894973094171384,0.0,0.0,0.0,0.0,1422.0,14,0,fridge
143.12625,8.389249881852464,133.0,137.0,140.0,146.0,196.0,18,0,computer
1.0,0.0,1.0,1.0,1.0,1.0,1.0,13,0,washing_machine
2.1731944444444444,0.3772729629184671,2.0,2.0,2.0,2.0,3.0,20,0,dishwasher
16.469375,43.415904109822534,0.0,0.0,0.0,49.0,949.0,21,0,fridge
1.0,0.0,1.0,1.0,1.0,1.0,1.0,23,0,dehumidifier
0.6168055555555556,0.4858753094230877,0.0,0.0,1.0,1.0,1.0,4,1,coffee
3.8005555555555555,5.583805397247654,3.0,3.0,3.0,4.0,122.0,16,0,washing_machine
3.14,0.33872913524389825,3.0,3.0,3.0,3.0,4.0,15,1,vacuum
7.966180555555556,1.7747530916828107,5.0,7.0,8.0,8.5,25.0,15,1,laptop
3.7281944444444446,2.723595776718161,0.0,1.0,5.0,6.0,16.0,6,0,laptop
0.42277777777777775,0.4936473972085971,0.0,0.0,0.0,1.0,1.0,19,0,boiler
2.6282638888888887,1.6869954062710206,1.0,2.0,2.0,3.0,11.0,10,0,printer
239.25270833333335,72.07240421491126,30.0,247.0,266.0,280.0,312.0,14,0,solar_panel
27.314930555555556,60.028517951772216,0.0,0.0,0.0,0.0,1386.0,13,0,fridge
8.799236111111112,0.4056030877218796,8.0,9.0,9.0,9.0,10.0,21,0,internet_router
95.89430555555556,9.96237759204294,87.0,91.0,95.0,96.0,180.0,18,0,computer
2.3467129629629633,0.4744059143637636,2.0,2.0,2.0,3.0,3.0,11,0,dishwasher
0.7110416666666667,0.4526706260399118,0.0,0.0,1.0,1.0,1.0,11,0,laptop
0.5166666666666667,0.49923531411630157,0.0,0.0,1.0,1.0,1.0,12,1,washing_machine
0.45625,0.4975235630086536,0.0,0.0,0.0,1.0,1.0,13,1,washing_machine
41.722430555555555,0.4439088644326491,41.0,41.0,42.0,42.0,42.0,11,0,dehumidifier
0.30291666666666667,0.45935654980026497,0.0,0.0,0.0,1.0,1.0,2,1,washing_machine
16.469305555555554,40.95710567088095,0.0,0.0,0.0,53.0,967.0,22,0,fridge
22.548472222222223,20.046928768310813,1.0,2.0,40.0,42.0,46.0,9,0,fridge
340.99916666666667,3.7558881253162593,331.0,339.0,342.0,342.0,353.0,12,0,dehumidifier
610.8090277777778,625.0343617020551,1.0,3.0,267.0,1292.0,1314.0,6,0,radiator
31.02111111111111,0.1327206447194483,31.0,31.0,31.0,31.0,32.0,14,0,internet_router
0.39256944444444447,0.4881945384516038,0.0,0.0,0.0,1.0,1.0,15,0,boiler
3.202638888888889,0.4008967894301009,3.0,3.0,3.0,3.0,4.0,13,0,vacuum
27.056805555555556,19.34797561492246,1.0,2.0,40.0,42.0,45.0,23,0,fridge
1.0,0.0,1.0,1.0,1.0,1.0,1.0,8,0,washing_machine
0.9448611111111112,0.24909111281374632,0.0,1.0,1.0,1.0,2.0,6,0,phone_charger
853.5058333333334,1104.1017758427713,0.0,2.0,6.0,2272.0,2421.0,15,0,washing_machine
2.89,0.31226658412482333,2.0,3.0,3.0,3.0,3.0,22,0,air_purifier
0.9944444444444445,0.07433859307868945,0.0,1.0,1.0,1.0,1.0,6,0,boiler
4.367986111111111,11.94835049027864,0.0,1.0,1.0,1.0,80.0,21,0,phone_charger
0.8765277777777778,0.32870733594512974,0.0,1.0,1.0,1.0,1.0,5,0,dryer
7.561041666666667,2.752977049001386,5.0,6.0,6.0,8.0,26.0,15,0,air_conditioner
629.3175694444444,784.2849645371806,3.0,70.0,72.0,1702.0,1778.0,12,0,dishwasher
2.6786805555555557,0.46632239956781113,2.0,2.0,3.0,3.0,3.0,16,0,dehumidifier
28.226805555555554,61.04804443813414,0.0,0.0,0.0,2.0,1413.0,12,0,fridge
14.793194444444444,38.60937734138709,0.0,0.0,0.0,2.0,912.0,0,0,fridge
0.3015277777777778,0.4586065601359882,0.0,0.0,0.0,1.0,1.0,9,0,coffee
1.0,0.0,1.0,1.0,1.0,1.0,1.0,18,1,tv
74.82604166666667,284.91689358836385,0.0,0.0,0.0,0.0,1316.0,9,0,coffee
7.478402777777778,4.0734523758596906,2.0,3.0,8.0,11.0,22.0,13,0,solar_panel
24.90736111111111,52.893828699165915,0.0,0.0,0.0,0.0,1348.0,17,0,fridge
20.896342592592596,19.628038378944556,1.0,2.0,2.0,41.0,45.0,13,1,fridge
14.620694444444444,39.89044739469962,0.0,0.0,0.0,2.0,978.0,19,0,fridge
37.249027777777776,77.45923444804629,0.0,1.0,1.0,70.625,1473.0,14,0,washing_machine
8.931111111111111,1.4378062806520042,5.0,8.0,9.0,10.0,15.0,16,0,laptop
1.0022222222222221,0.519949936200692,0.0,1.0,1.0,1.0,4.0,3,0,fan
52.45423611111111,0.5726342174674882,51.0,52.0,52.0,53.0,54.0,0,0,fan
987.8686805555556,450.60222976857955,1.0,1190.0,1201.0,1224.0,1269.0,9,0,radiator
29.50583333333333,18.616362250893967,2.0,2.0,41.0,43.0,46.0,19,0,fridge
0.43777777777777777,0.49590213560469537,0.0,0.0,0.0,1.0,1.0,22,0,coffee
27.37465277777778,59.182355433488596,0.0,0.0,0.0,1.0,1399.0,12,0,fridge
1.9655555555555555,0.18239316214833118,1.0,2.0,2.0,2.0,2.0,18,1,phone_charger
999.9623611111111,444.9927727542764,1.0,1178.0,1212.0,1232.25,1258.0,7,0,radiator
27.38375,19.388656616265138,1.0,2.0,41.0,43.0,46.0,2,0,fridge
15.249027777777778,39.871142114213015,0.0,0.0,0.0,3.0,968.0,0,0,fridge
1.0,0.0,1.0,1.0,1.0,1.0,1.0,14,0,boiler
1.0,0.0,1.0,1.0,1.0,1.0,1.0,19,0,tv
1.6322916666666667,0.4812210070364863,1.0,1.0,2.0,2.0,2.0,3,0,dehumidifier
1.1344444444444444,0.3570933602469416,0.0,1.0,1.0,1.0,2.0,0,0,solar_panel
21.42972222222222,59.55933673963559,0.0,0.0,0.0,0.0,1375.0,20,0,fridge
8.837361111111111,2.540750126644668,6.0,7.0,8.0,10.0,25.0,4,0,laptop
30.933611111111112,0.25038622877640276,30.0,31.0,31.0,31.0,32.0,14,0,internet_router
15.659513888888888,44.397022101152196,1.0,1.0,1.0,1.0,1339.0,13,1,coffee
323.0515972222222,2.9140450110103173,313.0,321.0,324.0,324.0,331.0,8,0,dehumidifier
8.005439814814816,3.1302365466969944,6.0,6.0,7.0,9.0,30.0,13,0,air_conditioner
0.3564583333333333,0.47845708763072675,0.0,0.0,0.0,1.0,1.0,1,1,washing_machine
96.60388888888889,2.510793347330129,93.0,95.0,96.0,97.0,123.0,5,1,computer
116.35645833333334,7.861627844864269,92.0,111.0,116.0,122.5,147.0,13,1,3D_printer
2.7133333333333334,0.451344815259613,2.0,2.0,3.0,3.0,3.0,14,0,dehumidifier
7.8566666666666665,0.852857511535149,7.0,7.0,8.0,9.0,9.0,16,1,internet_router
2.7508333333333335,0.43162606020588257,2.0,2.5,3.0,3.0,3.0,6,0,air_purifier
0.9869444444444444,0.13984708523571787,0.0,1.0,1.0,1.0,2.0,19,0,solar_panel
26.278958333333332,55.617192500000435,0.0,0.0,0.0,0.0,1325.0,17,0,fridge
85.21541666666667,3.1342426806425503,83.0,84.0,85.0,85.0,137.0,15,0,computer
0.4111111111111111,0.49168002942487365,0.0,0.0,0.0,1.0,1.0,13,0,washing_machine
0.9805555555555555,0.1381001654844485,0.0,1.0,1.0,1.0,1.0,22,0,phone_charger
0.9831944444444445,0.1282897351755009,0.0,1.0,1.0,1.0,1.0,14,1,boiler
3.4563888888888887,1.5959649780136975,1.0,3.0,3.0,4.0,11.0,5,0,printer
31.360694444444444,61.69867100646146,0.0,0.0,0.0,8.0,1333.0,22,0,fridge
21.8175,19.800934142476198,1.0,2.0,34.0,41.0,45.0,2,0,fridge
0.18611111111111112,0.3892503733705254,0.0,0.0,0.0,0.0,1.0,2,0,washing_machine
1.0,0.0,1.0,1.0,1.0,1.0,1.0,10,0,washing_machine
30.831805555555555,0.37344035727472413,30.0,31.0,31.0,31.0,32.0,16,0,internet_router
9.604791666666667,3.259916789208278,6.0,7.0,8.0,12.0,25.0,22,0,laptop
3.0,0.0,3.0,3.0,3.0,3.0,3.0,15,0,computer
69.80944444444444,29.63091136426603,27.0,46.0,72.0,79.0,157.0,14,0,solar_panel
0.1776388888888889,0.38198889093371163,0.0,0.0,0.0,0.0,1.0,11,1,washing_machine
0.2623611111111111,0.43990006523670677,0.0,0.0,0.0,1.0,1.0,15,0,coffee
0.4542361111111111,0.4969056512647561,0.0,0.0,0.0,1.0,1.0,21,0,washing_machine
8.865347222222223,0.36263735781750045,8.0,9.0,9.0,9.0,13.0,21,0,internet_router
11.627152777777777,0.4799706842407449,11.0,11.0,12.0,12.0,12.0,6,0,sound_system
11.665694444444444,0.4686365815777974,11.0,11.0,12.0,12.0,12.0,14,0,sound_system
20.734861111111112,19.868483778603654,1.0,2.0,2.0,41.0,45.0,23,0,fridge
1.0059722222222223,0.07660770552114009,1.0,1.0,1.0,1.0,2.0,1,0,tv
1.003611111111111,0.05999225557956705,1.0,1.0,1.0,1.0,2.0,23,0,air_purifier
0.6404166666666666,0.47943810743494136,0.0,0.0,1.0,1.0,1.0,22,0,washing_machine
2.173888888888889,0.3785164132030099,2.0,2.0,2.0,2.0,3.0,13,0,dishwasher
14.622361111111111,35.99022300138542,0.0,0.0,0.0,2.0,939.0,22,0,fridge
52.80736111111111,41.226864924201564,1.0,1.0,85.0,86.0,88.0,6,1,freezer
27.246111111111112,19.42642338186273,1.0,2.0,41.0,43.0,46.0,4,0,fridge
1.367361111111111,0.48092683122525476,1.0,1.0,1.0,2.0,2.0,13,0,dehumidifier
347.19125,4.49801828412267,335.0,345.0,349.0,349.0,360.0,23,0,dehumidifier
3.0030555555555556,0.05520023136634164,3.0,3.0,3.0,3.0,4.0,21,0,vacuum
2.457291666666667,0.49035461697530386,2.0,2.0,2.0,3.0,3.0,17,0,air_purifier
1.9775,0.1483235014167374,1.0,2.0,2.0,2.0,2.0,7,0,phone_charger
2.705,0.454886103377988,2.0,2.0,3.0,3.0,3.0,4,0,air_purifier
23.695138888888888,19.911419319561332,1.0,2.0,40.0,41.0,45.0,6,0,fridge
3.0098611111111113,7.455273693395986,0.0,1.0,1.0,2.0,70.0,21,1,phone_charger
33.319583333333334,56.273184705139535,1.0,1.0,1.0,106.0,969.0,17,0,coffee
0.4724305555555556,0.49869967972535606,0.0,0.0,0.0,1.0,1.0,9,0,washing_machine
0.8745138888888889,0.4639697120140908,0.0,1.0,1.0,1.0,3.0,19,0,fan
947.123125,499.24232402028707,1.0,1178.0,1224.0,1235.0,1269.0,13,0,radiator
2.5095833333333335,0.4983772987662409,2.0,2.0,3.0,3.0,3.0,21,0,dishwasher
0.6605555555555556,0.4732931013561333,0.0,0.0,1.0,1.0,1.0,18,0,laptop
0.8386111111111111,0.36775153778252145,0.0,1.0,1.0,1.0,1.0,9,1,screen
1.51,1.249939148282666,0.0,1.0,1.0,2.0,8.0,10,1,micro_wave_oven
30.956944444444446,0.20129228849989675,30.0,31.0,31.0,31.0,31.0,13,0,internet_router
3.2823611111111113,0.4469976191295857,3.0,3.0,3.0,4.0,4.0,0,1,dishwasher
1.02,0.13952246585175654,1.0,1.0,1.0,1.0,2.0,9,1,laptop
28.61236111111111,48.032779455033825,1.0,1.0,1.0,19.0,121.0,6,0,coffee
2.463888888888889,0.4972292095095892,2.0,2.0,2.0,3.0,3.0,5,0,dishwasher
89.02784722222222,2.7004147343874867,85.0,87.0,88.0,90.0,96.0,19,0,freezer
30.471944444444443,0.4596579870929316,30.0,30.0,30.5,31.0,32.0,18,0,internet_router
188.36555555555555,41.669484154068904,133.0,143.0,218.0,229.0,256.0,19,0,computer
19.150972222222222,13.210819664551135,1.0,2.0,29.0,29.0,30.0,9,0,screen
16.41236111111111,41.6940226579837,0.0,0.0,0.0,52.0,924.0,14,0,fridge
195.0613888888889,58.17186169147652,90.0,140.0,209.0,229.0,290.0,13,0,solar_panel
8.612430555555555,0.48172528244454343,8.0,8.0,9.0,9.0,9.0,2,0,internet_router
368.8363194444444,562.1398201579968,1.0,2.0,3.0,1099.0,1326.0,5,0,radiator
0.9409722222222222,0.732242138110946,0.0,1.0,1.0,1.0,9.0,1,1,fan
2.8656944444444443,0.34031402064103056,2.0,3.0,3.0,3.0,3.0,9,1,air_purifier
462.6455555555556,596.0019707923457,1.0,2.0,3.0,1280.0,1326.0,3,0,radiator
0.17458333333333334,0.37957156021600574,0.0,0.0,0.0,0.0,1.0,0,0,washing_machine
1.9421527777777778,1.4302958670459804,1.0,1.0,1.0,4.0,8.0,14,0,air_purifier
808.2061805555555,580.1912231481706,1.0,4.0,1224.0,1258.0,1303.0,7,1,radiator
11.9975,4.569337915478467,4.0,8.0,13.0,14.0,29.0,14,0,laptop
41.93772222222222,0.24644024237084772,41.0,42.0,42.0,42.0,43.0,11,0,dehumidifier
126.56055555555555,545.982068976664,0.0,0.0,0.0,0.0,2538.0,19,0,boiler
2.8468055555555556,0.3595493087781834,2.0,3.0,3.0,3.0,3.0,2,1,air_purifier
0.8430555555555556,0.36360792361302163,0.0,1.0,1.0,1.0,1.0,12,0,boiler
0.9886805555555556,0.1048970871825478,0.0,1.0,1.0,1.0,1.0,18,1,freezer
0.6840277777777778,0.46459284556311703,0.0,0.0,1.0,1.0,1.0,14,0,laptop
8.722222222222221,0.4450094429792463,8.0,8.0,9.0,9.0,9.0,5,0,internet_router
88.41895833333334,2.4138630477908087,84.0,86.0,88.0,90.0,94.0,15,1,freezer
31.50784722222222,0.5118329775775119,30.0,31.0,31.5,32.0,34.0,12,0,internet_router
0.4826388888888889,0.4995593864530648,0.0,0.0,0.0,1.0,1.0,1,0,coffee
868.8989583333333,554.2307461456957,1.0,118.0,1235.0,1246.0,1280.0,0,0,radiator
25.770208333333333,3.334701284989985,21.0,23.0,26.0,27.5,38.0,15,0,laptop
2.5520833333333335,0.4958803261478848,2.0,2.0,3.0,3.0,3.0,6,0,dishwasher
0.5682638888888889,0.4943165872062209,0.0,0.0,1.0,1.0,1.0,4,0,washing_machine
0.5,0.0,0.5,0.5,0.5,0.5,0.5,14,1,dryer
0.23416666666666666,0.423207528751954,0.0,0.0,0.0,0.0,1.0,3,1,washing_machine
30.731944444444444,0.4180859406707547,30.0,30.5,31.0,31.0,32.0,23,0,internet_router
1.987986111111111,0.10808250595115279,1.0,2.0,2.0,2.0,2.0,18,1,phone_charger
2.968472222222222,0.17456459328174798,2.0,3.0,3.0,3.0,3.0,23,0,air_purifier
7.100138888888889,0.3532683623801031,7.0,7.0,7.0,7.0,9.0,1,0,internet_router
18.28986111111111,3.369496889573549,13.0,15.5,18.0,20.0,30.0,12,0,laptop
15.199444444444444,46.46124675869129,0.0,0.0,0.0,0.0,1391.0,10,0,fridge
7.133541666666667,15.434199181407456,0.0,0.0,0.0,1.0,42.0,22,0,dehumidifier
27.239930555555556,48.89625224494952,0.0,1.0,1.0,1.0,901.5,11,0,freezer
8.661527777777778,0.46994161645213367,8.0,8.0,9.0,9.0,9.0,7,0,internet_router
994.8338194444444,460.5536908385823,1.0,1190.0,1212.0,1235.0,1258.0,23,0,radiator
12.560833333333333,1.1815213230592345,11.0,12.0,12.0,12.0,15.0,12,0,sound_system
2.9204166666666667,0.2700423309720452,2.0,3.0,3.0,3.0,3.0,23,0,air_purifier
2.005,0.060882998664753996,2.0,2.0,2.0,2.0,3.0,21,0,washing_machine
1.1666666666666667,0.3723568515494259,1.0,1.0,1.0,1.0,2.0,0,0,solar_panel
2.874513888888889,0.330501883000277,2.0,3.0,3.0,3.0,3.0,11,1,air_purifier
33.29756944444444,59.814049264088716,1.0,1.0,1.0,108.0,1377.0,1,1,coffee
0.5270833333333333,0.49870891242044,0.0,0.0,1.0,1.0,1.0,5,0,washing_machine
1.494236111111111,1.3061179591348326,0.0,1.0,1.0,2.0,10.0,1,1,micro_wave_oven
1.0,0.0,1.0,1.0,1.0,1.0,1.0,6,1,tv
2.7086111111111113,1.7887016170202028,1.0,2.0,2.0,3.0,11.0,11,0,printer
655.9082638888889,596.9207566304028,1.0,3.0,1167.0,1235.0,1292.0,19,1,radiator
7.411458333333333,0.7170258731293075,7.0,7.0,7.0,8.0,9.0,16,0,internet_router
1.9858333333333333,0.11760495421969253,1.0,2.0,2.0,2.0,2.0,8,0,phone_charger
0.9663888888888889,0.18025101786197173,0.0,1.0,1.0,1.0,1.0,23,0,phone_charger
2.4893055555555557,0.49835468774862224,2.0,2.0,2.0,3.0,3.0,4,0,dishwasher
19.359930555555554,3.0663647983544955,15.0,17.0,19.0,21.0,30.0,16,0,laptop
0.21833333333333332,0.4130040934627717,0.0,0.0,0.0,0.0,1.0,14,0,washing_machine
1.0,0.0,1.0,1.0,1.0,1.0,1.0,17,0,tv
11.790416666666667,0.4073236795023106,11.0,12.0,12.0,12.0,13.0,14,0,sound_system
0.5829166666666666,0.492511122888,0.0,0.0,1.0,1.0,1.0,21,0,screen
23.92486111111111,37.14606400190554,0.0,1.0,1.0,83.25,85.0,16,1,freezer
41.946736111111115,0.2503674150945788,41.0,42.0,42.0,42.0,43.0,11,0,dehumidifier
31.024097222222224,0.14312247087905672,30.0,31.0,31.0,31.0,32.0,6,0,internet_router
324.90944444444443,3.808031716518696,313.0,324.0,324.0,328.0,335.0,21,0,dehumidifier
30.90361111111111,0.29516482110620956,30.0,31.0,31.0,31.0,32.0,17,0,internet_router
18.30638888888889,3.8317473292637203,13.0,14.0,18.0,21.0,29.0,17,0,laptop
29.38111111111111,171.46044676735494,0.0,0.0,0.0,0.0,1424.0,16,0,coffee
83.76861111111111,66.35818245081747,1.0,46.0,50.0,188.0,190.0,14,0,fridge
0.9625,0.19000994402255328,0.0,1.0,1.0,1.0,1.0,3,0,phone_charger
